batch,scenario_id,category,model_name,deterministic_grade,extraction_status,helper_status,bert_precision,bert_recall,bert_f1,candidate_text_length_chars,reference_text_length_chars,source_run_id,reference_source,candidate_source,candidate_text_hash,reference_text_hash
V5,QM_RT_001,Quantum Mechanics,Gemma 3 27B IT,FAIL,OK,OK,0.5858469009399414,0.8759202361106873,0.7276195883750916,1028,867,8e410338-dd01-4f15-bb14-db80d59a5d02,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,92abac3d1e71bfa27c4c3f62202cc39068d0ab69c9ad2e8b8aa3ac8d21f62b02,1567603e8673868987e22e34a4aa6fccb593ddc1a1abc8cdf2d6372125edbab6
V5,QM_RT_001,Quantum Mechanics,Gemma 4 31B IT,PASS,OK,OK,0.5942474007606506,0.8857045769691467,0.7366679310798645,1031,867,d2a685d2-fe32-4360-b535-dd1e5f7c19cc,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,48b1a57cb202ae475e1355431278356358412cd931ddbb36826df128f0ba3cff,1567603e8673868987e22e34a4aa6fccb593ddc1a1abc8cdf2d6372125edbab6
V5,QM_RT_001,Quantum Mechanics,Granite 4.1 8B,FAIL,OK,OK,-0.3799324631690979,-0.11326643079519272,-0.24835267663002014,2853,867,698e3aa7-d0c7-4c5b-9780-4b6e5f0a739f,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,30066be19f384b83f9c00c7038f724c9db0643faa69ea68ffcae21fb7dfa9998,1567603e8673868987e22e34a4aa6fccb593ddc1a1abc8cdf2d6372125edbab6
V5,QM_RT_001,Quantum Mechanics,Llama 3.1 8B Instruct,FAIL,OK,OK,0.5868625640869141,0.8691747188568115,0.7249532341957092,1050,867,43ea794a-fa6a-4182-ba45-e3d69a685917,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,51f347959aaf620a8764d795bfbb592aae4e5fd36e66c4eaf3403c475d501344,1567603e8673868987e22e34a4aa6fccb593ddc1a1abc8cdf2d6372125edbab6
V5,QM_RT_001,Quantum Mechanics,Ministral 3 8B,FAIL,OK,OK,0.0864417552947998,0.3118518888950348,0.19798259437084198,1268,867,c77d4a05-8f45-4584-89a7-4f848310ffcd,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,6d99ee56fe98b69f05e2b3c60702df3ddcf9101b26b587457428dfde70caa4e2,1567603e8673868987e22e34a4aa6fccb593ddc1a1abc8cdf2d6372125edbab6
V5,QM_RT_001,Quantum Mechanics,Mistral NeMo 12B,FAIL,OK,OK,0.5949913263320923,0.8744922280311584,0.7317388653755188,1031,867,f0e190c3-9e26-497d-b03e-d9b4ab60e01d,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,88a7396a96abf5636edaf7d8cdf144f74763cf46624334c1a0f0430c41ee3aba,1567603e8673868987e22e34a4aa6fccb593ddc1a1abc8cdf2d6372125edbab6
V5,QM_RT_001,Quantum Mechanics,Mistral Small 3.2 24B Instruct,FAIL,OK,OK,0.6063382029533386,0.8896422386169434,0.7448796629905701,1030,867,d765a40d-fb04-4ffc-9811-18c108bbbc6d,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,1793ead363bee39739f917c04d7aeef84007d4099c5854616afaa116596591a5,1567603e8673868987e22e34a4aa6fccb593ddc1a1abc8cdf2d6372125edbab6
V5,SR_FIZEAU_001,Special Relativity,Gemma 3 12B IT,PASS,OK,OK,0.38817161321640015,0.7534269094467163,0.5654557347297668,890,700,3ec1d62b-5981-4a3f-97c6-f5baff66dfac,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,34a46dc22b4f76c01290cf645c4d5b530a77211e8ed55318c89ed2a9702f16a6,df9df62b22d303512b8c5a5eb98cd42b1832f47dba7f2c8fc25c3591779df0ae
V5,SR_FIZEAU_001,Special Relativity,Gemma 3 27B IT,PASS,OK,OK,0.6152003407478333,0.9238771200180054,0.7657498121261597,829,700,f4b4ad06-3249-4eb6-b337-68c28d197ee2,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,1c72a40723c47d339ddabc5e21ea04ca8d0f2a0aac4faea64f4034e80c6c743f,df9df62b22d303512b8c5a5eb98cd42b1832f47dba7f2c8fc25c3591779df0ae
V5,SR_FIZEAU_001,Special Relativity,Gemma 4 31B IT,PASS,OK,OK,0.5986915826797485,0.9062789678573608,0.7487415075302124,844,700,96c14a3d-11cc-431f-8b62-1a82810c0763,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,06bbdc9cdd879ddda5976076e4015e1774b18bd0ce1bca4596a1d88819d2125c,df9df62b22d303512b8c5a5eb98cd42b1832f47dba7f2c8fc25c3591779df0ae
V5,SR_FIZEAU_001,Special Relativity,Granite 4.1 8B,PASS,OK,OK,-0.2759401500225067,0.1779176890850067,-0.057818617671728134,1917,700,f4735300-fd1d-4083-9bf8-63dcdaae1bf5,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,cb8ef946031defd634b9282c6bc2805c31da6245b8acc16b6a78dc07912d445c,df9df62b22d303512b8c5a5eb98cd42b1832f47dba7f2c8fc25c3591779df0ae
V5,SR_FIZEAU_001,Special Relativity,Llama 3.1 8B Instruct,PASS,OK,OK,0.6147645115852356,0.8800959587097168,0.7447532415390015,815,700,eaa466a9-7908-417a-95eb-1b0a1e2d218f,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,b0a1bb345b7ca276076fa742181f779aad9823949d6c5788a05d86a0b8c4b8e1,df9df62b22d303512b8c5a5eb98cd42b1832f47dba7f2c8fc25c3591779df0ae
V5,SR_FIZEAU_001,Special Relativity,Ministral 3 8B,PASS,OK,OK,0.17210668325424194,0.5690703392028809,0.3642060458660126,1047,700,e2270aef-f8ac-4820-aa0b-abab32b30eca,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,a176c365b6307e54e632d47f9518101b3513e7ce50c77386e208a6e91c000b29,df9df62b22d303512b8c5a5eb98cd42b1832f47dba7f2c8fc25c3591779df0ae
V5,SR_FIZEAU_001,Special Relativity,Mistral NeMo 12B,PASS,OK,OK,0.6036999225616455,0.87295001745224,0.735565721988678,816,700,de461c3b-afac-483b-9f94-acddf144aac7,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,00a930c9d770708b72d1e0d06fb402b4ce248ade2a23c423c5e8232cbe63fae5,df9df62b22d303512b8c5a5eb98cd42b1832f47dba7f2c8fc25c3591779df0ae
V5,SR_FIZEAU_001,Special Relativity,Mistral Small 3.2 24B Instruct,PASS,OK,OK,0.6057866811752319,0.8878782391548157,0.7437530755996704,823,700,b0a86d16-409a-45c2-81e3-c95962cb106d,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,e23d37f0ce1e913e9479df15cdd4cc852d911db6bde86aaf59339c0c6c7b690b,df9df62b22d303512b8c5a5eb98cd42b1832f47dba7f2c8fc25c3591779df0ae
V5,STAT_NEGT_001,Statistical Mechanics,Gemma 3 12B IT,PASS,OK,OK,0.6626808643341064,0.490663081407547,0.5760160088539124,982,1530,a1beefb6-d36c-4066-ad87-4b3bb312dbd0,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,42f8249a1c36f6b835cfdcfcca6d7efa710f594000332586e2db0a68ab60dcc3,6f020b02b6b517e9e45b9228129c9ca6e23a49e301e2230aff22819e26f72254
V5,STAT_NEGT_001,Statistical Mechanics,Gemma 3 27B IT,PASS,OK,OK,0.8458747267723083,0.6369019150733948,0.7398841977119446,896,1530,98458b1f-1823-40a8-b93e-9045fb1f1fca,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,3ea5f5e595d785f1f08daeb3c063107e0665672701fe6e7a7f52c0edc82b8600,6f020b02b6b517e9e45b9228129c9ca6e23a49e301e2230aff22819e26f72254
V5,STAT_NEGT_001,Statistical Mechanics,Gemma 4 31B IT,PASS,OK,OK,0.5943446755409241,0.450584352016449,0.5222923159599304,1019,1530,ee5a81f9-a90c-4382-9a75-63a9874c1bd4,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,8a9dfebf8f41fa25a520fc3e4623cda50a9e1bff9f2f91022032589426d5f2c4,6f020b02b6b517e9e45b9228129c9ca6e23a49e301e2230aff22819e26f72254
V5,STAT_NEGT_001,Statistical Mechanics,Granite 4.1 8B,PASS,OK,OK,0.0009020600118674338,-0.03778059035539627,-0.016861718147993088,2344,1530,93598232-73aa-45f6-85f0-657ebcc3729c,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,e6ad89b9caa507971b3a847a66795a6ad6a1afbbefe5aaf692b6090e223fedef,6f020b02b6b517e9e45b9228129c9ca6e23a49e301e2230aff22819e26f72254
V5,STAT_NEGT_001,Statistical Mechanics,Llama 3.1 8B Instruct,FAIL,OK,OK,0.8335780501365662,0.625132143497467,0.7278760075569153,894,1530,b4e808b6-5d6e-4eaf-b19c-292801cb653e,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,19b6b41ac3ce1b298846d0e16c8a300d62bb06c177bdce7843ec33eac38896cc,6f020b02b6b517e9e45b9228129c9ca6e23a49e301e2230aff22819e26f72254
V5,STAT_NEGT_001,Statistical Mechanics,Ministral 3 8B,PASS,OK,OK,0.3894723653793335,0.39448508620262146,0.39296507835388184,1240,1530,73a9174c-cf71-4e98-b525-770249d54949,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,0f623c446db82c0954b100e600232e47842088e1cdeea53de6282853115eabe8,6f020b02b6b517e9e45b9228129c9ca6e23a49e301e2230aff22819e26f72254
V5,STAT_NEGT_001,Statistical Mechanics,Mistral NeMo 12B,FAIL,OK,OK,0.4877208471298218,0.4014884829521179,0.44516029953956604,1074,1530,f6e77e0c-96ad-45a5-85ab-996fd74634d8,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,904327a653f4d2e2e23bfd08753d19a12ff5fd96abc16453ef37ae5776a397d1,6f020b02b6b517e9e45b9228129c9ca6e23a49e301e2230aff22819e26f72254
V5,STAT_NEGT_001,Statistical Mechanics,Mistral Small 3.2 24B Instruct,PASS,OK,OK,0.8572746515274048,0.6471588611602783,0.7506775259971619,898,1530,4690da56-958f-4964-808a-a6e06eb2b7a0,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,0abade2c306f2f8d4dc1d5fea7a60b578571577e99e93ab2c118a3b1f61317a1,6f020b02b6b517e9e45b9228129c9ca6e23a49e301e2230aff22819e26f72254
