batch,scenario_id,category,model_name,deterministic_grade,extraction_status,helper_status,bert_precision,bert_recall,bert_f1,candidate_full_text_length_chars,candidate_no_final_text_length_chars,reference_full_text_length_chars,reference_no_final_text_length_chars,candidate_removed_chars,reference_removed_chars,final_block_removed_candidate,final_block_removed_reference,source_run_id,reference_source,candidate_source,candidate_no_final_text_hash,reference_no_final_text_hash
V5,QFT_YUKAWA_001,Quantum Field Theory,Llama 3.1 8B Instruct,PASS,OK,OK,0.9394155144691467,0.9170901775360107,0.9283480048179626,835,658,668,668,177,0,True,False,613764e6-bc45-4e8d-9e78-630521ca2a16,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,8f9e55a38aa3bf5b67d011c2dabe449277d1d08acc4eb1b5e7d51c1fd07d81e6,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2
V5,QFT_YUKAWA_001,Quantum Field Theory,Ministral 3 8B,PASS,OK,OK,0.9781506657600403,0.9736613035202026,0.9759440422058105,844,666,668,668,178,0,True,False,03a1c01a-e98f-4fee-b8b4-d5a5ebfbdc9d,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,b211ff2bf9e77c9ed3d4fd4265f96b15d2a4fe13395bcb7bade10ce3d983ab6c,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2
V5,QFT_YUKAWA_001,Quantum Field Theory,Mistral NeMo 12B,FAIL,OK,OK,0.9214751720428467,0.8947609663009644,0.9082361459732056,845,665,668,668,180,0,True,False,68d0c843-5e37-4256-a9d7-76a6d8498500,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,77908877e4cb66baa04b027f4c5fc698d2589b84f5011df29cc9e54f7241610f,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2
V5,QFT_YUKAWA_001,Quantum Field Theory,Mistral Small 3.2 24B Instruct,PASS,OK,OK,0.9730677008628845,0.9719192385673523,0.9725381135940552,845,667,668,668,178,0,True,False,4d767961-f12d-44d9-b1b8-1038e181b506,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,6de733f7843eff77cdcfa7f56affcdad0d2a284f6763b7fa91dbe8ded6a6b397,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2
V5,QI_CLONE_001,Quantum Information Theory,Gemma 3 12B IT,PASS,OK,OK,0.9421181678771973,0.9582573175430298,0.9502578377723694,908,718,714,714,190,0,True,False,46f28589-617c-4397-9153-8946229945fd,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,13acdea7d409219031a274e1d384843f5b066988e89214dd413fa33d46456e9c,4d39feee10b5712663afe8f71e1a37b5877056614633b83e6855bdeec25119c9
V5,QI_CLONE_001,Quantum Information Theory,Gemma 3 27B IT,PASS,OK,OK,0.9753323793411255,0.9629080891609192,0.9691636562347412,877,695,714,714,182,0,True,False,94d1a3ae-d1d8-4d8b-8970-f8d9afe37b06,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,3b218da95ed349ed5d01c374d1fc52cfa5080a609dd60cffce1c5b149e9a81f3,4d39feee10b5712663afe8f71e1a37b5877056614633b83e6855bdeec25119c9
V5,QI_CLONE_001,Quantum Information Theory,Gemma 4 31B IT,PASS,OK,OK,0.958747923374176,0.9730989336967468,0.9659703969955444,886,714,714,714,172,0,True,False,2269ab6d-3ceb-455f-a66f-7fe8faa2eb8b,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,1c3ce8746083aaa601beb75e0e2958241eb20da9d881a9c5665fe7ed0928b9f4,4d39feee10b5712663afe8f71e1a37b5877056614633b83e6855bdeec25119c9
V5,QI_CLONE_001,Quantum Information Theory,Granite 4.1 8B,PASS,OK,OK,-0.17160364985466003,0.26581183075904846,0.039077017456293106,1729,1533,714,714,196,0,True,False,b228b816-1a6b-44f1-a48f-78cf05579c97,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,14ef8084e088677ba82ca4d3b1026ad6193c6e70adf7fc3ed60d0c1d4ed61cf9,4d39feee10b5712663afe8f71e1a37b5877056614633b83e6855bdeec25119c9
V5,QI_CLONE_001,Quantum Information Theory,Llama 3.1 8B Instruct,PASS,OK,OK,0.9286633133888245,0.7498535513877869,0.838134229183197,745,574,714,714,171,0,True,False,eb2fd69f-c494-4ba9-be09-ef97522fe77f,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,8fbd349ffbb25a786301ab79a07fe36602d4ff6a7472e254f24eb750c805973b,4d39feee10b5712663afe8f71e1a37b5877056614633b83e6855bdeec25119c9
V5,QI_CLONE_001,Quantum Information Theory,Ministral 3 8B,PASS,OK,OK,0.26869678497314453,0.5878230333328247,0.42445582151412964,1082,886,714,714,196,0,True,False,6f30af7e-f6d9-4e79-8b19-096efcab4de6,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,42d6c43077f67f7d1f55abffeaeacd54258afd3f631b89bbf354fc84e5636494,4d39feee10b5712663afe8f71e1a37b5877056614633b83e6855bdeec25119c9
V5,QI_CLONE_001,Quantum Information Theory,Mistral NeMo 12B,PASS,OK,OK,0.5286697745323181,0.5715726017951965,0.5507691502571106,1149,953,714,714,196,0,True,False,515d6719-9a51-42a2-8a2f-90098293df92,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,60240b2f35f0b48068037cc0d0e3c4e8930f911efb9b12ef956ff5bbfa171c5c,4d39feee10b5712663afe8f71e1a37b5877056614633b83e6855bdeec25119c9
V5,QI_CLONE_001,Quantum Information Theory,Mistral Small 3.2 24B Instruct,PASS,OK,OK,0.9765478372573853,0.9678711891174316,0.9722513556480408,885,702,714,714,183,0,True,False,1df804d6-a5b4-4ea3-ac8b-ba99c928f420,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,3ae42f02034344a717693b28766a1d52d10dbca53da6b0748806249dbd58eb82,4d39feee10b5712663afe8f71e1a37b5877056614633b83e6855bdeec25119c9
V5,QM_RT_001,Quantum Mechanics,Gemma 3 12B IT,FAIL,OK,OK,0.9115340709686279,0.8895339965820312,0.90067458152771,1029,853,867,867,176,0,True,False,bcbdf68a-a219-4179-9226-2cb50ec078cd,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,06eb6c2c5d90d669819be84f8ccd4253ff36f2b26b5e200f2d8a3e1b98c8a526,1567603e8673868987e22e34a4aa6fccb593ddc1a1abc8cdf2d6372125edbab6
V5,QM_RT_001,Quantum Mechanics,Gemma 3 27B IT,FAIL,OK,OK,0.9309509992599487,0.9099573493003845,0.9205643534660339,1028,850,867,867,178,0,True,False,8e410338-dd01-4f15-bb14-db80d59a5d02,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,9a8e9762826a9c8667ac44a9c8c3daed98482673c8e91c06f808cb4e3c3d9161,1567603e8673868987e22e34a4aa6fccb593ddc1a1abc8cdf2d6372125edbab6
V5,QM_RT_001,Quantum Mechanics,Gemma 4 31B IT,PASS,OK,OK,0.9451894164085388,0.9249333143234253,0.9351491928100586,1031,852,867,867,179,0,True,False,d2a685d2-fe32-4360-b535-dd1e5f7c19cc,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,9679ee85a967daad91f6a32ae55aecdd7eb7201fbf1636940e1ec809da59194a,1567603e8673868987e22e34a4aa6fccb593ddc1a1abc8cdf2d6372125edbab6
V5,QM_RT_001,Quantum Mechanics,Granite 4.1 8B,FAIL,OK,OK,-0.3799324631690979,-0.11326643079519272,-0.24835267663002014,2853,2677,867,867,176,0,True,False,698e3aa7-d0c7-4c5b-9780-4b6e5f0a739f,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,7aedadae3b5ee31afaa38f93a5eb37c1b149620d18624fc276a5c2b7a5a7270d,1567603e8673868987e22e34a4aa6fccb593ddc1a1abc8cdf2d6372125edbab6
V5,QM_RT_001,Quantum Mechanics,Llama 3.1 8B Instruct,FAIL,OK,OK,0.8934776782989502,0.9022266864776611,0.8980153203010559,1050,875,867,867,175,0,True,False,43ea794a-fa6a-4182-ba45-e3d69a685917,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,aef61847f472ed9a6e315699e6e8b52d48ddb515c6182c1b47edaf530d999acd,1567603e8673868987e22e34a4aa6fccb593ddc1a1abc8cdf2d6372125edbab6
V5,QM_RT_001,Quantum Mechanics,Ministral 3 8B,FAIL,OK,OK,0.08831308782100677,0.31282535195350647,0.199423149228096,1268,1092,867,867,176,0,True,False,c77d4a05-8f45-4584-89a7-4f848310ffcd,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,f49c341a200b5eed20dc30246a9e4f8b807922a1016d4a2827aaee3e31440bed,1567603e8673868987e22e34a4aa6fccb593ddc1a1abc8cdf2d6372125edbab6
V5,QM_RT_001,Quantum Mechanics,Mistral NeMo 12B,FAIL,OK,OK,0.9290782809257507,0.9095838069915771,0.9194458723068237,1031,854,867,867,177,0,True,False,f0e190c3-9e26-497d-b03e-d9b4ab60e01d,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,e504458dd14af0957b24699e25c6872074f439b257c0900137ab6ef8fd9f3a7d,1567603e8673868987e22e34a4aa6fccb593ddc1a1abc8cdf2d6372125edbab6
V5,QM_RT_001,Quantum Mechanics,Mistral Small 3.2 24B Instruct,FAIL,OK,OK,0.9375233054161072,0.9261572360992432,0.9319456815719604,1030,856,867,867,174,0,True,False,d765a40d-fb04-4ffc-9811-18c108bbbc6d,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,46013d25ee8b0f0d4562eb55f09336b96dec95ee3ee07eae34ddd2e2d19e975f,1567603e8673868987e22e34a4aa6fccb593ddc1a1abc8cdf2d6372125edbab6
V5,SR_FIZEAU_001,Special Relativity,Gemma 3 12B IT,PASS,OK,OK,0.647737443447113,0.7745757102966309,0.7109171748161316,890,751,700,700,139,0,True,False,3ec1d62b-5981-4a3f-97c6-f5baff66dfac,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,7366c81aca7a1fd2bec28966ce99b00e4160d70a2869132e0ac0ef0b2f06e069,df9df62b22d303512b8c5a5eb98cd42b1832f47dba7f2c8fc25c3591779df0ae
V5,SR_FIZEAU_001,Special Relativity,Gemma 3 27B IT,PASS,OK,OK,0.9634860157966614,0.9589853286743164,0.9612976908683777,829,692,700,700,137,0,True,False,f4b4ad06-3249-4eb6-b337-68c28d197ee2,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,1c0a78c3761099528f8627f11aa933cda7d8ebb90f2e71dc4f0d2e02c3fe081d,df9df62b22d303512b8c5a5eb98cd42b1832f47dba7f2c8fc25c3591779df0ae
V5,SR_FIZEAU_001,Special Relativity,Gemma 4 31B IT,PASS,OK,OK,0.935784637928009,0.9397904276847839,0.937887966632843,844,708,700,700,136,0,True,False,96c14a3d-11cc-431f-8b62-1a82810c0763,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,57f78f62cd8f982bdc7801349c3ff01ad4252ca977bf172ef370ad043ac62c97,df9df62b22d303512b8c5a5eb98cd42b1832f47dba7f2c8fc25c3591779df0ae
V5,SR_FIZEAU_001,Special Relativity,Granite 4.1 8B,PASS,OK,OK,-0.2759401500225067,0.1779176890850067,-0.057818617671728134,1917,1777,700,700,140,0,True,False,f4735300-fd1d-4083-9bf8-63dcdaae1bf5,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,24aa6639f1338a022513b6366cbf5a85a3d65e2d7677447ca458b7f55acdb1b9,df9df62b22d303512b8c5a5eb98cd42b1832f47dba7f2c8fc25c3591779df0ae
V5,SR_FIZEAU_001,Special Relativity,Llama 3.1 8B Instruct,PASS,OK,OK,0.9442293643951416,0.9115572571754456,0.9279645085334778,815,684,700,700,131,0,True,False,eaa466a9-7908-417a-95eb-1b0a1e2d218f,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,a68ec5f2e90e6da8fdea7c930541ffeb00cad73f318a7aac93f47f8f3ea9ddc4,df9df62b22d303512b8c5a5eb98cd42b1832f47dba7f2c8fc25c3591779df0ae
V5,SR_FIZEAU_001,Special Relativity,Ministral 3 8B,PASS,OK,OK,0.3317854404449463,0.5805925726890564,0.4542115032672882,1047,912,700,700,135,0,True,False,e2270aef-f8ac-4820-aa0b-abab32b30eca,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,85dede672e9cb7263fa9b2ca316b077ca043380eca9dfdcbe5b08f14f7b57e7b,df9df62b22d303512b8c5a5eb98cd42b1832f47dba7f2c8fc25c3591779df0ae
V5,SR_FIZEAU_001,Special Relativity,Mistral NeMo 12B,PASS,OK,OK,0.9335305690765381,0.9103478789329529,0.9220430254936218,816,684,700,700,132,0,True,False,de461c3b-afac-483b-9f94-acddf144aac7,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,70033b2e61944364287fc25ba4a9f2f6df32cda0126dee166a34be9c3f7288e9,df9df62b22d303512b8c5a5eb98cd42b1832f47dba7f2c8fc25c3591779df0ae
V5,SR_FIZEAU_001,Special Relativity,Mistral Small 3.2 24B Instruct,PASS,OK,OK,0.9392050504684448,0.9231512546539307,0.9312785863876343,823,689,700,700,134,0,True,False,b0a86d16-409a-45c2-81e3-c95962cb106d,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,0f68fe13eb58acf10c78cb3b8e423528590631330618f76b89143aa9a3038e30,df9df62b22d303512b8c5a5eb98cd42b1832f47dba7f2c8fc25c3591779df0ae
V5,STAT_NEGT_001,Statistical Mechanics,Gemma 3 12B IT,PASS,OK,OK,0.6265333890914917,0.3290945291519165,0.4745762348175049,982,850,1530,1530,132,0,True,False,a1beefb6-d36c-4066-ad87-4b3bb312dbd0,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,938c5d3676a13be72759131124ff727dd0ab61146ac4ccaef468cd4f0f324605,6f020b02b6b517e9e45b9228129c9ca6e23a49e301e2230aff22819e26f72254
V5,STAT_NEGT_001,Statistical Mechanics,Gemma 3 27B IT,PASS,OK,OK,0.8580068945884705,0.4498312771320343,0.647032618522644,896,761,1530,1530,135,0,True,False,98458b1f-1823-40a8-b93e-9045fb1f1fca,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,e42baa98ff8130e72eec6fdcaaae8ef58430f51a0426933bf18a734fdfc83171,6f020b02b6b517e9e45b9228129c9ca6e23a49e301e2230aff22819e26f72254
V5,STAT_NEGT_001,Statistical Mechanics,Gemma 4 31B IT,PASS,OK,OK,0.545577883720398,0.288435697555542,0.4148646593093872,1019,883,1530,1530,136,0,True,False,ee5a81f9-a90c-4382-9a75-63a9874c1bd4,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,1e3675673f506de66439069b593129d57c0dd0fd1076a4a3e869b29329c33f83,6f020b02b6b517e9e45b9228129c9ca6e23a49e301e2230aff22819e26f72254
V5,STAT_NEGT_001,Statistical Mechanics,Granite 4.1 8B,PASS,OK,OK,0.0009020600118674338,-0.03778059035539627,-0.016861718147993088,2344,2208,1530,1530,136,0,True,False,93598232-73aa-45f6-85f0-657ebcc3729c,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,4f1950743f73560138ef397aceb3f9cdefbb7b82368199584948857c110ad460,6f020b02b6b517e9e45b9228129c9ca6e23a49e301e2230aff22819e26f72254
V5,STAT_NEGT_001,Statistical Mechanics,Llama 3.1 8B Instruct,FAIL,OK,OK,0.8399009704589844,0.43587860465049744,0.6311590671539307,894,759,1530,1530,135,0,True,False,b4e808b6-5d6e-4eaf-b19c-292801cb653e,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,c751b9b7d40cb6c76e13ccd3a6c11d643f88a4aa0ca6f7554b1296c6938037f6,6f020b02b6b517e9e45b9228129c9ca6e23a49e301e2230aff22819e26f72254
V5,STAT_NEGT_001,Statistical Mechanics,Ministral 3 8B,PASS,OK,OK,0.3371673822402954,0.2753903269767761,0.3072226643562317,1240,1107,1530,1530,133,0,True,False,73a9174c-cf71-4e98-b525-770249d54949,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,e6fcf008e7784f5738b9d706477ac4ec370ea942f936cd72318bd0df52a62987,6f020b02b6b517e9e45b9228129c9ca6e23a49e301e2230aff22819e26f72254
V5,STAT_NEGT_001,Statistical Mechanics,Mistral NeMo 12B,FAIL,OK,OK,0.4555155336856842,0.24608249962329865,0.34977760910987854,1074,914,1530,1530,160,0,True,False,f6e77e0c-96ad-45a5-85ab-996fd74634d8,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,c8c6d2d6f488cfbe4370f1ab857b38404678be779081e0ea69c143a7032e6d27,6f020b02b6b517e9e45b9228129c9ca6e23a49e301e2230aff22819e26f72254
V5,STAT_NEGT_001,Statistical Mechanics,Mistral Small 3.2 24B Instruct,PASS,OK,OK,0.8654589653015137,0.4594723880290985,0.6556558012962341,898,763,1530,1530,135,0,True,False,4690da56-958f-4964-808a-a6e06eb2b7a0,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,92e9d836322340be5da48c08842ce41fc7e65a38aaefc29a2e1c6cdce7ae0df4,6f020b02b6b517e9e45b9228129c9ca6e23a49e301e2230aff22819e26f72254
